ID,Breed,Image,Path,Width,Height,Xmin,Xmax,Ymin,Ymax
n02106382_2536,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=114x193 at 0x1E9DA36FE50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2536.jpg,170,205,27,141,7,200
n02106382_2543,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=311x406 at 0x1E99B3306D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2543.jpg,567,505,50,361,29,435
n02106382_2553,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=296x330 at 0x1E9BD878890>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2553.jpg,350,350,29,325,14,344
n02106382_2658,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=208x168 at 0x1E9BD878A90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2658.jpg,222,178,11,219,6,174
n02106382_2663,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=148x127 at 0x1E9BD890DD0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2663.jpg,189,162,20,168,19,146
n02106382_2676,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=131x149 at 0x1E9BD828ED0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2676.jpg,262,320,16,147,142,291
n02106382_2679,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=479x359 at 0x1E9BD8810D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2679.jpg,640,480,88,567,82,441
n02106382_2715,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=204x296 at 0x1E9BD8912D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2715.jpg,640,480,156,360,118,414
n02106382_2730,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=146x224 at 0x1E9DA359490>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2730.jpg,339,510,168,314,275,499
n02106382_2740,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=78x113 at 0x1E9BD861690>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2740.jpg,240,320,129,207,164,277
n02106382_276,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=95x197 at 0x1E9BD819890>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_276.jpg,275,360,127,222,161,358
n02106382_2763,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=282x311 at 0x1E9BD879A90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2763.jpg,500,375,128,410,63,374
n02106382_29,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=171x132 at 0x1E999791C90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_29.jpg,182,151,3,174,14,146
n02106382_2922,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=218x289 at 0x1E9BD859E90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_2922.jpg,227,297,1,219,7,296
n02106382_3014,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=317x371 at 0x1E9DA35A090>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3014.jpg,500,375,154,471,1,372
n02106382_3048,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=281x277 at 0x1E9BD892290>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3048.jpg,500,390,43,324,39,316
n02106382_3080,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=303x266 at 0x1E9DA373FD0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3080.jpg,365,286,24,327,13,279
n02106382_3095,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=192x171 at 0x1E9DA373590>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3095.jpg,200,176,4,196,3,174
n02106382_312,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=137x196 at 0x1E9DA373D90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_312.jpg,302,259,164,301,31,227
n02106382_3124,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=529x430 at 0x1E9BD81AA90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3124.jpg,567,467,25,554,15,445
n02106382_314,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=249x281 at 0x1E9DA372490>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_314.jpg,266,298,9,258,2,283
n02106382_3202,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=160x151 at 0x1E9DA380B90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3202.jpg,311,287,60,220,78,229
n02106382_3425,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=284x210 at 0x1E99B2D3090>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3425.jpg,299,215,0,284,0,210
n02106382_3437,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=138x188 at 0x1E9BD87B290>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3437.jpg,178,200,16,154,3,191
n02106382_3571,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=363x292 at 0x1E9DA372E90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3571.jpg,567,437,77,440,99,391
n02106382_3692,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=211x264 at 0x1E9BD81B690>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3692.jpg,225,277,0,211,12,276
n02106382_3704,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=396x368 at 0x1E9BD883990>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3704.jpg,500,375,103,499,5,373
n02106382_3713,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=234x251 at 0x1E9DA35BA90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3713.jpg,250,302,13,247,46,297
n02106382_3756,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=1640x1125 at 0x1E9BD883C90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3756.jpg,2048,1536,0,1640,19,1144
n02106382_3770,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=633x585 at 0x1E9BD7F3E90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3770.jpg,813,688,68,701,60,645
n02106382_3802,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=130x113 at 0x1E9BD883F90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3802.jpg,160,220,14,144,106,219
n02106382_3803,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=160x232 at 0x1E9BD7F3B90>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3803.jpg,200,268,17,177,26,258
n02106382_3840,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=664x535 at 0x1E9810081D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3840.jpg,701,551,16,680,2,537
n02106382_3848,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=110x179 at 0x1E9BD880710>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3848.jpg,163,279,17,127,30,209
n02106382_3856,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=162x277 at 0x1E9BD818910>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_3856.jpg,400,400,117,279,84,361
n02106382_4034,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=165x372 at 0x1E9DA382690>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4034.jpg,205,415,8,173,27,399
n02106382_4060,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=261x239 at 0x1E9BD880D50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4060.jpg,279,247,6,267,1,240
n02106382_413,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=323x250 at 0x1E99B338F50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_413.jpg,350,388,22,345,134,384
n02106382_4163,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=523x226 at 0x1E99B399150>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4163.jpg,640,480,109,632,220,446
n02106382_4177,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=443x365 at 0x1E9BD81A090>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4177.jpg,449,369,0,443,3,368
n02106382_419,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=185x134 at 0x1E99B399550>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_419.jpg,349,247,155,340,101,235
n02106382_4243,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=406x319 at 0x1E99B321750>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4243.jpg,576,336,76,482,16,335
n02106382_4247,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=279x271 at 0x1E9BD861950>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4247.jpg,300,286,15,294,7,278
n02106382_4291,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=293x223 at 0x1E99B399B50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4291.jpg,300,250,0,293,23,246
n02106382_4393,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=220x153 at 0x1E99B2B9D50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4393.jpg,370,320,115,335,158,311
n02106382_442,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=248x293 at 0x1E99B2A9F50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_442.jpg,300,322,27,275,4,297
n02106382_4421,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=227x320 at 0x1E99B2AA150>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4421.jpg,250,340,0,227,19,339
n02106382_4469,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=127x289 at 0x1E99977A350>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4469.jpg,267,302,68,195,11,300
n02106382_4503,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=339x287 at 0x1E9DA372890>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4503.jpg,364,306,18,357,17,304
n02106382_4504,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=397x479 at 0x1E9DA383050>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4504.jpg,400,561,1,398,25,504
n02106382_4532,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=546x449 at 0x1E9DA359190>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4532.jpg,600,498,11,557,17,466
n02106382_4551,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=247x338 at 0x1E9DA35BBD0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4551.jpg,267,350,17,264,5,343
n02106382_4568,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=199x218 at 0x1E9DA36C310>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4568.jpg,300,225,64,263,4,222
n02106382_4602,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=255x400 at 0x1E9BD883F50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4602.jpg,300,413,2,257,11,411
n02106382_4609,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=236x185 at 0x1E9BD893D50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4609.jpg,276,246,8,244,25,210
n02106382_4629,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=218x169 at 0x1E98C873750>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4629.jpg,250,188,22,240,14,183
n02106382_4671,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=263x263 at 0x1E99B39B150>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4671.jpg,264,264,0,263,0,263
n02106382_469,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=261x230 at 0x1E9BD862B50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_469.jpg,290,250,23,284,7,237
n02106382_472,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=141x106 at 0x1E9BD860090>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_472.jpg,283,240,113,254,122,228
n02106382_4760,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=684x773 at 0x1E9BD84B850>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4760.jpg,750,904,29,713,101,874
n02106382_4789,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=146x236 at 0x1E9BD863950>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_4789.jpg,200,250,0,146,13,249
n02106382_501,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=210x323 at 0x1E9BD7F1390>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_501.jpg,250,354,13,223,8,331
n02106382_5553,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=200x307 at 0x1E99B343550>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_5553.jpg,374,500,7,207,41,348
n02106382_590,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=141x168 at 0x1E9DA389C10>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_590.jpg,175,193,3,144,23,191
n02106382_611,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=442x410 at 0x1E9DA370ED0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_611.jpg,569,432,50,492,7,417
n02106382_6381,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=306x423 at 0x1E9DA35BA50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_6381.jpg,375,500,66,372,75,498
n02106382_653,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=780x353 at 0x1E9BD890850>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_653.jpg,858,398,2,782,16,369
n02106382_6601,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=116x83 at 0x1E9DA3710D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_6601.jpg,500,375,201,317,164,247
n02106382_680,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=56x72 at 0x1E9DA382750>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_680.jpg,243,182,100,156,86,158
n02106382_704,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=287x485 at 0x1E9DA382550>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_704.jpg,375,500,70,357,13,498
n02106382_7088,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=314x309 at 0x1E9BD842610>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_7088.jpg,500,333,59,373,23,332
n02106382_709,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=416x646 at 0x1E9BD862510>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_709.jpg,498,700,43,459,52,698
n02106382_742,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=527x548 at 0x1E9DA3712D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_742.jpg,600,786,0,527,232,780
n02106382_748,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=284x335 at 0x1E9DA38B010>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_748.jpg,300,352,10,294,1,336
n02106382_752,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=182x195 at 0x1E9BD8916D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_752.jpg,200,207,16,198,7,202
n02106382_759,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=237x243 at 0x1E9BD892E50>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_759.jpg,270,275,24,261,17,260
n02106382_7656,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=319x310 at 0x1E9DA35A5D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_7656.jpg,500,349,151,470,23,333
n02106382_787,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=132x117 at 0x1E9BD829AD0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_787.jpg,200,150,37,169,19,136
n02106382_788,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=325x371 at 0x1E9BD8E0A10>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_788.jpg,377,500,16,341,61,432
n02106382_8289,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=175x331 at 0x1E9BD8920D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_8289.jpg,500,367,294,469,20,351
n02106382_829,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=146x140 at 0x1E9BD8E19D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_829.jpg,158,150,4,150,6,146
n02106382_834,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=322x269 at 0x1E9DA38BA10>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_834.jpg,500,370,105,427,15,284
n02106382_855,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=298x192 at 0x1E9DA38BC10>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_855.jpg,300,224,0,298,14,206
n02106382_865,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=153x162 at 0x1E9DA38BE10>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_865.jpg,220,165,66,219,0,162
n02106382_886,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=128x185 at 0x1E9BD87AAD0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_886.jpg,148,193,11,139,3,188
n02106382_9317,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=306x208 at 0x1E9BD802DD0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_9317.jpg,500,333,192,498,123,331
n02106382_952,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=341x333 at 0x1E9BD862ED0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_952.jpg,640,427,131,472,79,412
n02106382_9651,bouvier_des_flandres,<PIL.Image.Image image mode=RGB size=283x340 at 0x1E9BD82B0D0>,images/Images\n02106382-Bouvier_des_Flandres\n02106382_9651.jpg,500,375,38,321,33,373
n02106550_10048,rottweiler,<PIL.Image.Image image mode=RGB size=426x360 at 0x1E9BD878E90>,images/Images\n02106550-Rottweiler\n02106550_10048.jpg,500,375,73,499,14,374
n02106550_10222,rottweiler,<PIL.Image.Image image mode=RGB size=465x307 at 0x1E9DA3910D0>,images/Images\n02106550-Rottweiler\n02106550_10222.jpg,500,375,17,482,34,341
n02106550_1033,rottweiler,<PIL.Image.Image image mode=RGB size=495x390 at 0x1E9BD7F1590>,images/Images\n02106550-Rottweiler\n02106550_1033.jpg,500,397,0,495,6,396
n02106550_10375,rottweiler,<PIL.Image.Image image mode=RGB size=162x346 at 0x1E9DA3911D0>,images/Images\n02106550-Rottweiler\n02106550_10375.jpg,375,500,115,277,137,483
n02106550_10478,rottweiler,<PIL.Image.Image image mode=RGB size=306x446 at 0x1E9DA391950>,images/Images\n02106550-Rottweiler\n02106550_10478.jpg,337,500,15,321,42,488
n02106550_10481,rottweiler,<PIL.Image.Image image mode=RGB size=431x334 at 0x1E9BD7F0990>,images/Images\n02106550-Rottweiler\n02106550_10481.jpg,500,375,68,499,40,374
n02106550_10552,rottweiler,<PIL.Image.Image image mode=RGB size=193x233 at 0x1E99B2AA950>,images/Images\n02106550-Rottweiler\n02106550_10552.jpg,500,333,151,344,99,332
n02106550_10555,rottweiler,<PIL.Image.Image image mode=RGB size=277x331 at 0x1E9BD8033D0>,images/Images\n02106550-Rottweiler\n02106550_10555.jpg,500,371,110,387,39,370
n02106550_10588,rottweiler,<PIL.Image.Image image mode=RGB size=197x322 at 0x1E9DA392190>,images/Images\n02106550-Rottweiler\n02106550_10588.jpg,375,500,40,237,171,493
n02106550_10635,rottweiler,<PIL.Image.Image image mode=RGB size=156x286 at 0x1E9BD85BD10>,images/Images\n02106550-Rottweiler\n02106550_10635.jpg,500,375,186,342,88,374
n02106550_10651,rottweiler,<PIL.Image.Image image mode=RGB size=210x262 at 0x1E9DA381150>,images/Images\n02106550-Rottweiler\n02106550_10651.jpg,500,333,139,349,39,301
n02106550_107,rottweiler,<PIL.Image.Image image mode=RGB size=313x481 at 0x1E9DA371690>,images/Images\n02106550-Rottweiler\n02106550_107.jpg,375,500,60,373,17,498
n02106550_10706,rottweiler,<PIL.Image.Image image mode=RGB size=274x358 at 0x1E9DA358C50>,images/Images\n02106550-Rottweiler\n02106550_10706.jpg,500,375,100,374,16,374
n02106550_10709,rottweiler,<PIL.Image.Image image mode=RGB size=146x265 at 0x1E9DA358350>,images/Images\n02106550-Rottweiler\n02106550_10709.jpg,500,333,179,325,67,332
n02106550_10714,rottweiler,<PIL.Image.Image image mode=RGB size=231x383 at 0x1E9DA392D90>,images/Images\n02106550-Rottweiler\n02106550_10714.jpg,383,454,56,287,43,426
n02106550_10952,rottweiler,<PIL.Image.Image image mode=RGB size=257x359 at 0x1E9BD7F0F90>,images/Images\n02106550-Rottweiler\n02106550_10952.jpg,500,375,36,293,15,374
n02106550_10966,rottweiler,<PIL.Image.Image image mode=RGB size=373x440 at 0x1E9DA370890>,images/Images\n02106550-Rottweiler\n02106550_10966.jpg,375,500,0,373,57,497
n02106550_11002,rottweiler,<PIL.Image.Image image mode=RGB size=251x272 at 0x1E9DA3933D0>,images/Images\n02106550-Rottweiler\n02106550_11002.jpg,500,334,99,350,61,333
n02106550_11097,rottweiler,<PIL.Image.Image image mode=RGB size=404x546 at 0x1E9DA383B50>,images/Images\n02106550-Rottweiler\n02106550_11097.jpg,600,600,67,471,52,598
n02106550_11105,rottweiler,<PIL.Image.Image image mode=RGB size=326x345 at 0x1E9BD891C10>,images/Images\n02106550-Rottweiler\n02106550_11105.jpg,500,375,27,353,29,374
